season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372402,2026-03-13,2026-03-13 20:00:00+00:00,conference_tournaments,Vanderbilt,Tennessee,1.5,-1.083,HOME,0.511,-0.013,0.492,0.506,0.014,False,persistent,-1.159,1.159,5,30,True,below internal threshold,below internal threshold,False,False
2026,372404,2026-03-13,2026-03-13 21:00:00+00:00,conference_tournaments,Toledo,Massachusetts,-2.0,2.117,HOME,0.504,-0.02,0.499,0.578,0.079,False,none,6.04,6.04,1,1,True,below internal threshold,below internal threshold,False,False
2026,372405,2026-03-13,2026-03-13 21:15:00+00:00,conference_tournaments,VCU,Duquesne,-6.5,5.143,AWAY,0.54,0.017,0.502,0.285,-0.217,False,persistent,-11.984,11.984,3,2,True,below internal threshold,below internal threshold,False,False
2026,372406,2026-03-13,2026-03-13 21:30:00+00:00,conference_tournaments,St. John's,Seton Hall,-8.0,10.108,HOME,0.571,0.048,0.521,0.666,0.145,True,persistent,10.225,10.225,5,31,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372407,2026-03-13,2026-03-13 22:00:00+00:00,conference_tournaments,Howard,South Carolina State,-15.0,8.612,AWAY,0.727,0.203,0.542,0.23,-0.312,False,persistent,-15.815,15.815,6,29,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372408,2026-03-13,2026-03-13 22:30:00+00:00,conference_tournaments,Nebraska,Purdue,4.0,0.787,HOME,0.655,0.131,0.53,0.529,-0.001,False,persistent,-0.848,0.848,5,30,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372411,2026-03-13,2026-03-13 23:00:00+00:00,conference_tournaments,Alabama,Ole Miss,-12.0,5.461,AWAY,0.655,0.131,0.54,0.336,-0.205,False,persistent,-11.639,11.639,6,31,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372410,2026-03-13,2026-03-13 23:00:00+00:00,conference_tournaments,Virginia,Miami,-3.0,4.346,HOME,0.535,0.011,0.505,0.665,0.16,True,persistent,10.527,10.527,5,27,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372409,2026-03-13,2026-03-13 23:00:00+00:00,conference_tournaments,Arizona,Iowa State,-3.0,0.087,AWAY,0.58,0.056,0.513,0.481,-0.032,False,persistent,-3.17,3.17,6,31,True,below internal threshold,below internal threshold,False,False
2026,372412,2026-03-13,2026-03-13 23:30:00+00:00,conference_tournaments,Akron,Kent State,-6.5,5.939,AWAY,0.519,-0.005,0.498,0.223,-0.275,False,none,-16.225,16.225,0,0,True,below internal threshold,below internal threshold,False,False
2026,372413,2026-03-13,2026-03-13 23:30:00+00:00,conference_tournaments,Saint Joseph's,Davidson,-2.0,-0.695,AWAY,0.572,0.048,0.511,0.434,-0.076,False,none,-3.985,3.985,0,0,True,below internal threshold,below internal threshold,False,False
2026,372414,2026-03-13,2026-03-14 00:00:00+00:00,conference_tournaments,UConn,Georgetown,-14.0,10.177,AWAY,0.61,0.086,0.521,0.273,-0.248,False,none,-13.272,13.272,0,0,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372416,2026-03-13,2026-03-14 00:30:00+00:00,conference_tournaments,Florida A&M,Southern,1.5,0.983,HOME,0.582,0.058,0.512,0.501,-0.012,False,persistent,-1.083,1.083,5,27,True,below internal threshold,below internal threshold,False,False
2026,372417,2026-03-13,2026-03-14 01:00:00+00:00,conference_tournaments,Michigan State,UCLA,-5.0,6.232,HOME,0.539,0.015,0.508,0.662,0.154,True,persistent,9.977,9.977,5,30,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372419,2026-03-13,2026-03-14 01:00:00+00:00,conference_tournaments,UC Irvine,Cal State Northridge,-3.5,4.804,HOME,0.537,0.013,0.507,0.618,0.112,True,persistent,7.168,7.168,5,29,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372418,2026-03-13,2026-03-14 01:00:00+00:00,conference_tournaments,Utah Valley,UT Arlington,-8.0,6.05,AWAY,0.561,0.037,0.508,0.491,-0.016,False,persistent,-1.967,1.967,5,21,True,below internal threshold,below internal threshold,False,False
2026,372415,2026-03-13,2026-03-14 01:20:00+00:00,conference_tournaments,North Carolina Central,Delaware State,-3.0,1.564,AWAY,0.559,0.035,0.507,0.432,-0.076,False,persistent,-2.738,2.738,5,25,True,below internal threshold,below internal threshold,False,False
2026,372423,2026-03-13,2026-03-14 01:30:00+00:00,conference_tournaments,Utah State,Nevada,-6.0,4.765,AWAY,0.537,0.014,0.501,0.447,-0.055,False,persistent,-4.56,4.56,6,31,True,below internal threshold,below internal threshold,False,False
2026,372420,2026-03-13,2026-03-14 01:35:00+00:00,conference_tournaments,Duke,Clemson,-10.0,6.244,AWAY,0.598,0.075,0.519,0.165,-0.354,False,persistent,-22.851,22.851,5,31,True,below internal threshold,below internal threshold,False,False
2026,372421,2026-03-13,2026-03-14 01:50:00+00:00,conference_tournaments,Houston,Kansas,-4.5,3.137,AWAY,0.54,0.017,0.502,0.473,-0.029,False,persistent,-3.181,3.181,5,30,True,below internal threshold,below internal threshold,False,False
2026,372422,2026-03-13,2026-03-14 02:10:00+00:00,conference_tournaments,Arkansas,Oklahoma,-6.0,5.338,AWAY,0.521,-0.003,0.498,0.365,-0.132,False,persistent,-7.736,7.736,4,4,True,below internal threshold,below internal threshold,False,False
2026,372425,2026-03-13,2026-03-14 03:30:00+00:00,conference_tournaments,Hawai'i,Cal State Fullerton,-4.0,5.497,HOME,0.546,0.022,0.51,0.519,0.009,False,persistent,1.004,1.004,5,17,True,below internal threshold,below internal threshold,False,False
2026,372424,2026-03-13,2026-03-14 03:30:00+00:00,conference_tournaments,California Baptist,Utah Tech,-8.0,5.595,AWAY,0.568,0.044,0.509,0.444,-0.065,False,persistent,-4.156,4.156,4,16,True,below internal threshold,below internal threshold,False,False
2026,372426,2026-03-13,2026-03-14 03:59:00+00:00,conference_tournaments,San Diego State,New Mexico,-2.0,0.026,AWAY,0.553,0.029,0.505,0.623,0.118,True,persistent,5.772,5.772,5,29,True,disagreement-led persistent,decision-useful internal candidate,True,False
