season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,211860,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Marshall,Old Dominion,-8.25,7.716,AWAY,0.517,-0.007,0.484,0.346,-0.139,False,persistent,-8.603,8.603,6,27,False,below internal threshold,below internal threshold,False,False
2026,211858,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Troy,Louisiana,-11.5,12.388,HOME,0.527,0.003,0.492,0.808,0.316,True,persistent,23.579,23.579,6,22,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215079,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Notre Dame,Duke,16.5,-7.689,HOME,0.736,0.212,0.548,0.109,-0.438,False,persistent,-29.233,29.233,5,26,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211852,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Bowling Green,Western Michigan,-11.5,11.422,AWAY,0.503,-0.021,0.484,0.278,-0.207,False,persistent,-12.133,12.133,6,21,False,below internal threshold,below internal threshold,False,False
2026,211853,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Toledo,Northern Illinois,-12.5,8.894,AWAY,0.628,0.104,0.508,0.275,-0.233,False,persistent,-12.004,12.004,5,23,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211857,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Akron,Buffalo,-15.25,14.389,AWAY,0.533,0.009,0.489,0.237,-0.252,False,none,-14.918,14.918,0,0,False,below internal threshold,below internal threshold,False,False
2026,211856,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Kent State,Central Michigan,-11.75,9.36,AWAY,0.559,0.035,0.493,0.325,-0.168,False,persistent,-9.041,9.041,5,20,False,below internal threshold,below internal threshold,False,False
2026,358960,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Dayton,Saint Louis,3.75,0.198,HOME,0.639,0.115,0.511,0.298,-0.213,False,persistent,-12.102,12.102,5,22,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215065,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Oklahoma State,West Virginia,-0.25,2.378,HOME,0.582,0.058,0.504,0.448,-0.056,False,none,-1.743,1.743,0,0,False,below internal threshold,below internal threshold,False,False
2026,215072,2026-02-24,2026-02-25 00:00:00+00:00,feb15_plus,Indiana,Northwestern,-9.25,8.771,AWAY,0.522,-0.002,0.489,0.452,-0.038,False,persistent,-3.58,3.58,5,25,False,below internal threshold,below internal threshold,False,False
2026,211861,2026-02-24,2026-02-25 00:30:00+00:00,feb15_plus,Georgia State,Coastal Carolina,1.25,1.165,HOME,0.585,0.061,0.499,0.493,-0.006,False,none,-0.476,0.476,1,1,False,below internal threshold,below internal threshold,False,False
2026,211869,2026-02-24,2026-02-25 00:30:00+00:00,feb15_plus,Morehead State,Southern Indiana,-7.5,4.341,AWAY,0.6,0.076,0.504,0.467,-0.037,False,persistent,-2.261,2.261,6,25,False,below internal threshold,below internal threshold,False,False
2026,215076,2026-02-24,2026-02-25 00:30:00+00:00,feb15_plus,Providence,Xavier,-5.5,4.769,AWAY,0.53,0.006,0.489,0.547,0.058,False,persistent,2.284,2.284,5,11,False,below internal threshold,below internal threshold,False,False
2026,358961,2026-02-24,2026-02-25 01:00:00+00:00,feb15_plus,UIC,Bradley,-1.75,3.345,HOME,0.558,0.034,0.5,0.589,0.089,True,persistent,6.334,6.334,6,13,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215071,2026-02-24,2026-02-25 01:30:00+00:00,feb15_plus,Michigan,Minnesota,-21.75,15.027,AWAY,0.688,0.164,0.531,0.195,-0.336,False,persistent,-19.754,19.754,5,16,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211859,2026-02-24,2026-02-25 01:30:00+00:00,feb15_plus,Arkansas State,Southern Miss,-9.25,9.202,AWAY,0.501,-0.023,0.476,0.331,-0.145,False,persistent,-8.572,8.572,5,8,False,below internal threshold,below internal threshold,False,False
2026,215064,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,TCU,Arizona State,-6.5,7.946,HOME,0.554,0.03,0.499,0.539,0.039,False,persistent,2.733,2.733,5,22,False,below internal threshold,below internal threshold,False,False
2026,215067,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Baylor,Arizona,7.75,-4.542,HOME,0.595,0.071,0.503,0.178,-0.325,False,persistent,-20.76,20.76,6,25,False,below internal threshold,below internal threshold,False,False
2026,215062,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Utah,Iowa State,14.25,-4.676,HOME,0.797,0.273,0.554,0.214,-0.34,False,persistent,-18.36,18.36,6,8,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,358958,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Colorado State,Fresno State,-8.25,7.131,AWAY,0.54,0.017,0.49,0.377,-0.114,False,persistent,-6.481,6.481,3,2,False,below internal threshold,below internal threshold,False,False
2026,215073,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Boise State,Wyoming,-8.5,5.405,AWAY,0.627,0.103,0.506,0.502,-0.004,False,persistent,-0.901,0.901,5,23,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,215080,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Florida State,Miami,2.25,-0.296,HOME,0.552,0.028,0.491,0.386,-0.106,False,none,-6.112,6.112,0,0,False,below internal threshold,below internal threshold,False,False
2026,215084,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Air Force,San José State,6.5,-2.566,HOME,0.602,0.078,0.507,0.226,-0.281,False,persistent,-14.639,14.639,6,26,False,below internal threshold,below internal threshold,False,False
2026,211863,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Oklahoma,Auburn,2.75,-1.66,HOME,0.536,0.012,0.489,0.227,-0.262,False,none,-15.787,15.787,0,0,False,below internal threshold,below internal threshold,False,False
2026,211868,2026-02-24,2026-02-25 02:00:00+00:00,feb15_plus,Missouri,Tennessee,3.25,-2.037,HOME,0.544,0.02,0.491,0.314,-0.177,False,persistent,-11.004,11.004,5,26,False,below internal threshold,below internal threshold,False,False
2026,358962,2026-02-24,2026-02-25 04:00:00+00:00,feb15_plus,Nevada,New Mexico,-0.25,-0.423,AWAY,0.525,0.001,0.488,0.578,0.09,False,persistent,3.668,3.668,5,25,False,below internal threshold,below internal threshold,False,False
2026,215069,2026-02-24,2026-02-25 04:00:00+00:00,feb15_plus,UCLA,USC,-7.25,4.686,AWAY,0.599,0.075,0.501,0.35,-0.151,False,none,-8.171,8.171,0,0,False,below internal threshold,below internal threshold,False,False
2026,215066,2026-02-24,2026-02-25 04:00:00+00:00,feb15_plus,BYU,UCF,-12.5,11.594,AWAY,0.529,0.005,0.487,0.452,-0.034,False,persistent,-3.348,3.348,5,24,False,below internal threshold,below internal threshold,False,False
