season,game_date,slice,gameId,game,final_score,pick_team,model_pick_side,hoops_edge_line_for_pick,market_line_for_pick,pick_prob_edge,disagreement_logit_score,he_market_edge_for_pick,abs_he_vs_market_edge,disagreement_context,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,is_conference_tournament,is_ncaa_tournament,signal_driver,bet_result,roi_per_1_at_minus_110
2020,2019-11-13,full,30582,Kansas City at Drake,Kansas City 58 - Drake 76,Drake,HOME,-10.737325897298376,-9.0,0.03722457767268461,0.5811160764981812,4.6307711141340615,4.6307711141340615,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-16,full,30695,Lehigh at Virginia Tech,Lehigh 53 - Virginia Tech 79,Virginia Tech,HOME,-15.437533417903381,-15.0,-0.00857259195549176,0.6401712860909525,8.959433607074825,8.959433607074825,persistent,2.0,2.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-16,full,30748,Arkansas-Pine Bluff at Grand Canyon,Arkansas-Pine Bluff 54 - Grand Canyon 67,Grand Canyon,HOME,-19.63340788533401,-16.0,0.048906845715799174,0.6238426566340896,7.45594207385588,7.45594207385588,none,1.0,1.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-16,full,30745,North Dakota State at Texas A&M-Corpus Christi,North Dakota State 57 - Texas A&M-Corpus Christi 45,Texas A&M-Corpus Christi,HOME,5.2020817816567675,6.5,0.018262699195983334,0.6192306294248725,6.692594053666471,6.692594053666471,none,1.0,1.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-16,full,30742,UNC Wilmington at Davidson,UNC Wilmington 49 - Davidson 87,UNC Wilmington,AWAY,12.143539323561477,16.0,0.06729702265952242,0.6030315914707072,5.2907501002304365,5.2907501002304365,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-16,full,30738,Stetson at Purdue Fort Wayne,Stetson 55 - Purdue Fort Wayne 79,Purdue Fort Wayne,HOME,-9.891676573331303,-8.5,0.01660410734890594,0.587211502418007,4.778579390940951,4.778579390940951,none,1.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-16,full,30720,Sacred Heart at Binghamton,Sacred Heart 72 - Binghamton 76,Binghamton,HOME,4.845859790531691,5.5,-0.008829327645021867,0.5858175158812838,4.358586635745201,4.358586635745201,none,1.0,1.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-17,full,30787,UT Rio Grande Valley at Texas A&M-Corpus Christi,UT Rio Grande Valley 55 - Texas A&M-Corpus Christi 63,Texas A&M-Corpus Christi,HOME,0.8419513578396707,1.5,0.002062382993775036,0.650227990760082,8.754794826760765,8.754794826760765,persistent,2.0,2.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-17,full,30774,Stony Brook at North Dakota State,Stony Brook 64 - North Dakota State 57,Stony Brook,AWAY,-0.5851381896482764,2.5,0.07848718205163996,0.5907126045949544,5.594309482103837,5.594309482103837,persistent,3.0,3.0,True,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-18,full,30809,Middle Tennessee at Coastal Carolina,Middle Tennessee 72 - Coastal Carolina 93,Coastal Carolina,HOME,-4.26414130423931,-3.5,-0.001901692723041748,0.6194349034239884,7.241310852986073,7.241310852986073,none,1.0,1.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-19,full,30864,Merrimack at Providence,Merrimack 56 - Providence 93,Merrimack,AWAY,19.625154675790398,21.5,0.041134187720500814,0.7229825402327562,13.661881831074759,13.661881831074759,persistent,3.0,3.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-19,full,30865,Vermont at Virginia,Vermont 55 - Virginia 61,Virginia,HOME,-16.549254816580856,-15.0,0.03248736616305237,0.6043594517218398,6.779266281403558,6.779266281403558,persistent,2.0,2.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-19,full,30877,UT Martin at Northern Iowa,UT Martin 67 - Northern Iowa 87,Northern Iowa,HOME,-17.644724470458613,-15.5,0.03237192827437707,0.6008199758000751,5.593584191851356,5.593584191851356,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-19,full,30851,Brown at Sacred Heart,Brown 63 - Sacred Heart 84,Brown,AWAY,-5.683587482931301,-3.0,0.06305748537171874,0.5871649514407002,4.593161667742168,4.593161667742168,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-20,full,30933,Sacramento State at UC Davis,Sacramento State 61 - UC Davis 51,Sacramento State,AWAY,-5.919416558713465,-5.5,-0.012391997375369557,0.6424427517260531,8.680723300370625,8.680723300370625,none,0.0,0.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-20,full,30935,The Citadel at Illinois,The Citadel 57 - Illinois 85,The Citadel,AWAY,25.49785849076352,27.0,0.02950613598800611,0.6200284514814075,7.0529688695060315,7.0529688695060315,persistent,2.0,2.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-20,full,30913,Eastern Washington at Boston College,Eastern Washington 68 - Boston College 72,Boston College,HOME,-10.851164267723789,-9.5,0.02530630696547409,0.5991217095978532,5.689500186274356,5.689500186274356,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-20,full,30907,Rider at Massachusetts,Rider 72 - Massachusetts 82,Massachusetts,HOME,-7.374054116295156,-7.0,-0.007213631725993319,0.5924018539060999,5.592105330914082,5.592105330914082,none,1.0,1.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-21,full,30950,Loyola Marymount at Air Force,Loyola Marymount 78 - Air Force 64,Loyola Marymount,AWAY,0.17703736541670878,2.5,0.05314931109963028,0.6102226706742395,6.290144960014339,6.290144960014339,none,1.0,1.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-22,full,31038,Bowling Green at Western Kentucky,Bowling Green 77 - Western Kentucky 75,Bowling Green,AWAY,1.2334261482283253,4.5,0.0797281054719442,0.6830694821456774,10.765201013029273,10.765201013029273,none,1.0,1.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-22,full,31000,Eastern Michigan at UMBC,Eastern Michigan 62 - UMBC 45,Eastern Michigan,AWAY,-1.5231037083614893,1.0,0.07696664239561868,0.6662049968970678,9.515531378491605,9.515531378491605,none,1.0,1.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-22,full,31042,Norfolk State at Northwestern,Norfolk State 59 - Northwestern 70,Norfolk State,AWAY,11.007730894428448,12.5,0.022871161715544708,0.5887322727425547,4.914151009865575,4.914151009865575,none,1.0,1.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-22,full,31026,Boston University at West Virginia,Boston University 44 - West Virginia 69,Boston University,AWAY,13.92698947101826,16.0,0.0462265761223819,0.5810250316088531,8.505192184225322,8.505192184225322,new/transient,0.0,0.0,False,False,False,disagreement-led new/transient,loss,-1.0
2020,2019-11-23,full,31084,Howard at Ball State,Howard 69 - Ball State 100,Ball State,HOME,-25.259768084485813,-23.5,0.029849487030236377,0.6613045819025315,10.090836718383127,10.090836718383127,persistent,3.0,3.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-23,full,31100,Utah Valley at North Dakota State,Utah Valley 68 - North Dakota State 62,Utah Valley,AWAY,5.216799591150945,6.5,0.01921722822268135,0.6238683622926992,7.303104795337478,7.303104795337478,persistent,2.0,2.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-23,full,31105,Boise State at Pacific,Boise State 82 - Pacific 76,Pacific,HOME,1.4756262169278003,3.0,0.0346223289997879,0.5916885062741215,4.745476688813133,4.745476688813133,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-23,full,31121,Georgia State at California Baptist,Georgia State 69 - California Baptist 60,Georgia State,AWAY,1.5196171420513842,2.0,-0.002625205986298784,0.5899392887458045,5.60996933094851,5.60996933094851,persistent,3.0,3.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-23,full,31056,Florida Gulf Coast at VCU,Florida Gulf Coast 48 - VCU 78,VCU,HOME,-22.559540962384006,-22.5,-0.022148429262708547,0.5887891947281254,5.399808181653498,5.399808181653498,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-23,full,31054,Florida A&M at Seton Hall,Florida A&M 51 - Seton Hall 87,Florida A&M,AWAY,27.96782557528519,30.5,0.03931584701893931,0.5839309662934589,4.438758263965575,4.438758263965575,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-24,full,31153,East Carolina at Rice,East Carolina 69 - Rice 77,Rice,HOME,-0.394391591879085,1.0,0.02227044032735992,0.6103148898902764,6.137546546460255,6.137546546460255,none,0.0,0.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-24,full,31173,UMBC at Nicholls,UMBC 72 - Nicholls 82,Nicholls,HOME,0.14054477031475443,1.0,0.01015775305046196,0.5993467491080877,6.4120770939649105,6.4120770939649105,persistent,4.0,4.0,True,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-24,full,31139,North Florida at Creighton,North Florida 67 - Creighton 76,North Florida,AWAY,16.792220904923624,17.0,-0.01925203089778249,0.5924126018654794,5.325011247099425,5.325011247099425,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-25,full,31190,Virginia Tech at Michigan State,Virginia Tech 71 - Michigan State 66,Virginia Tech,AWAY,11.448851895245411,13.5,0.04965038427783752,0.6523855271849879,9.559035388685265,9.559035388685265,persistent,4.0,4.0,True,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-25,full,31222,Auburn at New Mexico,Auburn 84 - New Mexico 59,Auburn,AWAY,-10.636022807912894,-9.0,0.030245152030995537,0.5943468588284282,5.690180420933753,5.690180420933753,none,0.0,0.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-25,full,31178,South Alabama at Northeastern,South Alabama 74 - Northeastern 62,Northeastern,HOME,-3.94473683709802,-2.5,0.02505169992024603,0.5902361450414072,5.523217683022078,5.523217683022078,none,0.0,0.0,True,False,False,disagreement-led support,loss,-1.0
2020,2019-11-26,full,31268,Fairleigh Dickinson at Notre Dame,Fairleigh Dickinson 66 - Notre Dame 91,Fairleigh Dickinson,AWAY,19.26185785843336,21.5,0.059724674093067365,0.6781176147546562,9.835843568743787,9.835843568743787,none,1.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-26,full,31234,Yale at Bucknell,Yale 81 - Bucknell 61,Yale,AWAY,-6.122955196035207,-4.0,0.04975774899000163,0.6397474135979553,9.381844780430825,9.381844780430825,persistent,5.0,5.0,True,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-26,full,31277,Dayton at Virginia Tech,Dayton 89 - Virginia Tech 62,Virginia Tech,HOME,2.60167155951288,4.0,0.026433740717818233,0.6368293756397734,8.941702297805364,8.941702297805364,persistent,5.0,5.0,True,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-26,full,31232,New Mexico State at South Florida,New Mexico State 65 - South Florida 45,New Mexico State,AWAY,-3.4326191616203303,-2.0,0.03702501900095945,0.6003998482021322,5.749307226557643,5.749307226557643,none,0.0,0.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-27,full,31328,Norfolk State at Monmouth,Norfolk State 71 - Monmouth 75,Norfolk State,AWAY,4.319472908359159,6.5,0.05986451028213591,0.5915854129096865,4.624105814159044,4.624105814159044,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-27,full,31345,Oregon at Seton Hall,Oregon 71 - Seton Hall 69,Oregon,AWAY,-2.765507224096595,-1.5,0.0225110276058762,0.5902966872527864,6.376814216666919,6.376814216666919,persistent,4.0,4.0,True,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-29,full,31416,Hampton at Cal State Bakersfield,Hampton 57 - Cal State Bakersfield 70,Hampton,AWAY,5.367551465057879,7.0,0.048170739623733194,0.5876833123137493,4.32641484499388,4.32641484499388,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-11-29,full,31411,Southern Miss at Alabama,Southern Miss 68 - Alabama 83,Southern Miss,AWAY,8.91712788213971,12.0,0.06772777269620878,0.5865716502781518,5.463418054200222,5.463418054200222,persistent,4.0,4.0,True,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-29,full,31374,Oregon at North Carolina,Oregon 74 - North Carolina 78,Oregon,AWAY,-1.0068975471951518,2.0,0.06958252270676735,0.5839277492167355,4.4895967520835,4.4895967520835,none,0.0,0.0,True,False,False,disagreement-led support,loss,-1.0
2020,2019-11-30,full,31436,UNC Greensboro at Georgetown,UNC Greensboro 65 - Georgetown 61,UNC Greensboro,AWAY,5.819982338554183,6.0,-0.01798988287490111,0.6332247449122355,8.525964845292378,8.525964845292378,persistent,4.0,5.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-30,full,31469,Campbell at Florida Gulf Coast,Campbell 51 - Florida Gulf Coast 46,Campbell,AWAY,-3.11343268108984,-1.5,0.04035490234790551,0.6326754568887047,8.31953450257008,8.31953450257008,persistent,4.0,4.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-11-30,full,31479,Belmont at Middle Tennessee,Belmont 71 - Middle Tennessee 59,Belmont,AWAY,-8.634471478957607,-8.5,-0.019689947940819463,0.6326294297457197,7.65027528109445,7.65027528109445,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-30,full,31452,East Carolina at James Madison,East Carolina 89 - James Madison 99,James Madison,HOME,-3.4048016365042315,-1.5,0.033917036488462005,0.6118537664629841,6.380889835129782,6.380889835129782,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-11-30,full,31434,Jacksonville at North Carolina A&T,Jacksonville 61 - North Carolina A&T 45,North Carolina A&T,HOME,-0.3636852432388409,1.0,0.01673201337584107,0.6043667428739993,6.587384920751135,6.587384920751135,persistent,3.0,3.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-30,full,31421,Lipscomb at Xavier,Lipscomb 62 - Xavier 87,Lipscomb,AWAY,17.101414589118804,17.5,-0.010287539661622658,0.5933966037099351,6.2807763449355996,6.2807763449355996,persistent,6.0,6.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-11-30,full,31451,Stetson at Kent State,Stetson 53 - Kent State 77,Kent State,HOME,-16.758659576361765,-16.0,-0.0006156032787830723,0.5919239974571222,5.733890978949066,5.733890978949066,none,1.0,1.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-01,full,31516,Incarnate Word at Portland,Incarnate Word 56 - Portland 65,Portland,HOME,-14.060379813215206,-14.0,-0.021662932351742215,0.6000998134706795,5.928106076021361,5.928106076021361,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-01,full,31519,St. Bonaventure at San Diego,St. Bonaventure 70 - San Diego 61,San Diego,HOME,3.149896353342349,3.5,-0.011935683247889628,0.5869683276951312,5.034483106097753,5.034483106097753,none,0.0,0.0,True,False,False,disagreement-led support,loss,-1.0
2020,2019-12-01,full,31515,Omaha at Saint Mary's,Omaha 66 - Saint Mary's 75,Omaha,AWAY,14.80222902187046,15.5,-0.00461528499020869,0.5855141649729586,5.357611434921196,5.357611434921196,persistent,2.0,2.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-01,full,31499,Montana at New Mexico,Montana 63 - New Mexico 72,Montana,AWAY,7.142501504824537,10.0,0.07291738822869231,0.5828416300971424,4.9932538671964,4.9932538671964,persistent,4.0,4.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-02,full,31533,Furman at South Florida,Furman 55 - South Florida 65,Furman,AWAY,-4.640480576902988,-3.5,0.025832093962027458,0.6739227928221433,10.680754595799717,10.680754595799717,persistent,3.0,3.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-02,full,31531,Kennesaw State at Elon,Kennesaw State 46 - Elon 70,Elon,HOME,-8.119914729372823,-7.0,0.005581850721867121,0.6556216718207942,9.079512334638476,9.079512334638476,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-02,full,31523,Holy Cross at Mercer,Holy Cross 81 - Mercer 67,Holy Cross,AWAY,8.461256818385834,9.5,0.01436359761928474,0.586273911043804,4.486708135943961,4.486708135943961,none,0.0,0.0,True,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-03,full,31569,Coppin State at East Carolina,Coppin State 85 - East Carolina 75,Coppin State,AWAY,6.0232387272713765,8.0,0.04361137408789906,0.6911215466234252,11.722003194271242,11.722003194271242,persistent,5.0,4.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-03,full,31559,Dartmouth at Georgia State,Dartmouth 80 - Georgia State 83,Georgia State,HOME,-7.124353239644137,-6.5,-0.0023246107015203465,0.6061464621752432,7.356921484588735,7.356921484588735,persistent,5.0,5.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-03,full,31572,Northwestern at Boston College,Northwestern 82 - Boston College 64,Boston College,HOME,-6.314441130132536,-3.5,0.075546592403267,0.6038940093829382,5.3871671823687945,5.3871671823687945,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-03,full,31585,Buffalo at Vanderbilt,Buffalo 76 - Vanderbilt 90,Buffalo,AWAY,2.4135966840150207,4.0,0.02463751418984994,0.5997237868582298,5.293539103764727,5.293539103764727,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-04,full,31634,North Carolina Central at Georgia,North Carolina Central 59 - Georgia 95,North Carolina Central,AWAY,21.54653023185722,22.5,0.004411779526344861,0.6793509113310273,9.997967809204958,9.997967809204958,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-04,full,31629,Florida Gulf Coast at Florida International,Florida Gulf Coast 53 - Florida International 71,Florida International,HOME,-13.467641483586249,-11.0,0.0534617867495899,0.6283830775154767,7.183670961868906,7.183670961868906,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-04,full,31619,Towson at Morgan State,Towson 76 - Morgan State 59,Morgan State,HOME,2.534597152306624,6.0,0.07080419892211631,0.6140553380980137,6.492313984020417,6.492313984020417,persistent,2.0,2.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-04,full,31633,South Carolina at Massachusetts,South Carolina 84 - Massachusetts 80,Massachusetts,HOME,-0.8327363354337045,1.5,0.05205832543760358,0.6107263904445973,5.708006892956001,5.708006892956001,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-04,full,31620,Merrimack at Brown,Merrimack 55 - Brown 82,Merrimack,AWAY,5.662821178606535,6.0,-0.011188411019738664,0.5925694323818904,6.240437623124141,6.240437623124141,persistent,6.0,6.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-04,full,31635,Green Bay at Xavier,Green Bay 71 - Xavier 84,Green Bay,AWAY,15.426004604728803,17.0,0.021431929170942943,0.5876228568913647,4.66163793609128,4.66163793609128,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-05,full,31673,Howard at Hampton,Howard 94 - Hampton 91,Hampton,HOME,-12.19046046117711,-11.5,0.0010257354605607283,0.6059748384267672,6.112303482327185,6.112303482327185,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-05,full,31677,Oklahoma at North Texas,Oklahoma 82 - North Texas 80,North Texas,HOME,2.8108129340513273,6.5,0.07424841346821898,0.5975117056204222,5.7243963586618705,5.7243963586618705,persistent,4.0,0.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-06,full,31687,Columbia at Bryant,Columbia 65 - Bryant 67,Bryant,HOME,-4.841421089773448,-2.5,0.04292182244694642,0.6118698357853988,6.6473749257280845,6.6473749257280845,none,1.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-07,full,31724,Nevada at Air Force,Nevada 100 - Air Force 85,Nevada,AWAY,-6.0086037851832685,-3.0,0.06649075476666166,0.660804823890707,10.544004235090979,10.544004235090979,persistent,6.0,7.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-07,full,31756,Purdue Fort Wayne at UIC,Purdue Fort Wayne 49 - UIC 62,Purdue Fort Wayne,AWAY,-0.32056891060628345,2.0,0.05047526939623015,0.639933822287879,7.419680105929448,7.419680105929448,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-07,full,31789,Middle Tennessee at Murray State,Middle Tennessee 52 - Murray State 85,Murray State,HOME,-9.867472658615497,-8.5,0.021621969491247728,0.6365055150252187,7.578013453424299,7.578013453424299,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-07,full,31759,Georgia State at Mercer,Georgia State 73 - Mercer 61,Georgia State,AWAY,-3.69793407407505,-2.0,0.03553968929457507,0.627267585039776,8.332428441359337,8.332428441359337,persistent,5.0,6.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-07,full,31710,NJIT at UCF,NJIT 65 - UCF 78,UCF,HOME,-14.690717512649258,-14.0,-0.0015042912390582641,0.6144955394623753,7.871844306024553,7.871844306024553,persistent,5.0,7.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-07,full,31703,Fairleigh Dickinson at Kentucky,Fairleigh Dickinson 52 - Kentucky 83,Fairleigh Dickinson,AWAY,21.66204541524229,24.5,0.058909161691454215,0.6057657806484351,5.297037984426833,5.297037984426833,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-07,full,31786,Missouri at Temple,Missouri 64 - Temple 54,Temple,HOME,-3.499679449294419,-2.5,0.015139757594106906,0.5986619831488691,5.612944043317046,5.612944043317046,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-07,full,31774,Yale at Lehigh,Yale 78 - Lehigh 65,Yale,AWAY,-9.47057894554294,-8.0,0.027285080555109698,0.587012649012047,6.590608092826146,6.590608092826146,persistent,7.0,8.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-07,full,31704,Arizona at Baylor,Arizona 58 - Baylor 63,Baylor,HOME,-6.927313651810962,-4.0,0.06291863296513389,0.5840767767508862,4.641434393493942,4.641434393493942,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-08,full,31828,Texas A&M at Texas,Texas A&M 50 - Texas 60,Texas,HOME,-11.690964375143267,-10.5,0.0268272637813739,0.621521774058823,6.751985948219696,6.751985948219696,persistent,2.0,2.0,True,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-08,full,31816,Tennessee Tech at Ohio,Tennessee Tech 54 - Ohio 81,Ohio,HOME,-13.251037962374085,-12.5,-0.0002680334170018783,0.6032467093620741,6.571368934390549,6.571368934390549,persistent,2.0,0.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-08,full,31813,Colgate at Niagara,Colgate 82 - Niagara 93,Niagara,HOME,7.881314367014966,9.0,0.01661802485755015,0.5999340139697993,5.833567168935508,5.833567168935508,persistent,2.0,0.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
2020,2019-12-08,full,31824,Wichita State at Oklahoma State,Wichita State 80 - Oklahoma State 61,Wichita State,AWAY,2.6204843525437127,3.5,0.011359772330080564,0.5882315163634849,4.654913369770808,4.654913369770808,none,0.0,0.0,False,False,False,disagreement-led support,win,0.9090909090909091
2020,2019-12-11,full,31896,Troy at Jacksonville State,Troy 60 - Jacksonville State 55,Jacksonville State,HOME,-7.059176350817182,-4.5,0.06178709851720188,0.6243975473629729,8.006343799209768,8.006343799209768,persistent,5.0,6.0,False,False,False,disagreement-led persistent,loss,-1.0
2020,2019-12-11,full,31875,Omaha at Arizona,Omaha 49 - Arizona 99,Omaha,AWAY,17.838698220447668,20.5,0.05060618041558518,0.5965866055145573,5.028107324638176,5.028107324638176,none,0.0,0.0,False,False,False,disagreement-led support,loss,-1.0
2020,2019-12-11,full,31901,Prairie View A&M at Arizona State,Prairie View A&M 79 - Arizona State 88,Prairie View A&M,AWAY,18.71716044963307,20.5,0.05196878618451006,0.5865545030642241,5.22442906790258,5.22442906790258,persistent,3.0,4.0,False,False,False,disagreement-led persistent,win,0.9090909090909091
