season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,372178,2026-03-06,2026-03-07 00:30:00+00:00,conference_tournaments,UNC Greensboro,VMI,-6.75,3.214,AWAY,0.637,0.114,0.522,0.302,-0.22,False,persistent,-10.15,10.15,5,27,True,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,372230,2026-03-06,2026-03-07 01:00:00+00:00,conference_tournaments,Tennessee State,UT Martin,-1.75,3.99,HOME,0.585,0.061,0.518,0.675,0.156,True,persistent,12.199,12.199,3,3,True,disagreement-led persistent,decision-useful internal candidate,True,False
2026,372232,2026-03-06,2026-03-07 01:30:00+00:00,conference_tournaments,Saint Peter's,Fairfield,-2.5,0.576,AWAY,0.567,0.043,0.509,0.479,-0.03,False,persistent,-2.249,2.249,6,24,True,below internal threshold,below internal threshold,False,False
2026,372231,2026-03-06,2026-03-07 01:50:00+00:00,conference_tournaments,South Alabama,Georgia Southern,-4.5,2.363,AWAY,0.582,0.058,0.512,0.391,-0.12,False,persistent,-7.317,7.317,7,31,True,below internal threshold,below internal threshold,False,False
2026,372233,2026-03-06,2026-03-07 02:00:00+00:00,conference_tournaments,Washington State,Portland,-5.5,5.177,AWAY,0.51,-0.014,0.494,0.36,-0.134,False,persistent,-7.926,7.926,5,29,True,below internal threshold,below internal threshold,False,False
2026,372179,2026-03-06,2026-03-07 02:30:00+00:00,conference_tournaments,Radford,Presbyterian,-2.0,-0.738,AWAY,0.587,0.064,0.514,0.579,0.065,False,persistent,3.36,3.36,5,27,True,below internal threshold,below internal threshold,False,False
2026,372180,2026-03-06,2026-03-07 02:30:00+00:00,conference_tournaments,North Dakota,Denver,3.25,0.982,HOME,0.634,0.11,0.525,0.628,0.103,False,none,7.313,7.313,0,0,True,raw edge led,decision-useful internal candidate,True,True
2026,372234,2026-03-06,2026-03-07 03:25:00+00:00,conference_tournaments,Illinois State,Northern Iowa,1.75,2.789,HOME,0.631,0.107,0.527,0.617,0.091,False,persistent,4.729,4.729,5,29,True,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,372235,2026-03-06,2026-03-07 03:30:00+00:00,conference_tournaments,Morehead State,Southeast Missouri State,2.5,-1.33,HOME,0.539,0.015,0.502,0.485,-0.017,False,persistent,-1.95,1.95,5,25,True,below internal threshold,below internal threshold,False,False
2026,372236,2026-03-06,2026-03-07 04:30:00+00:00,conference_tournaments,Seattle U,San Diego,-8.75,6.769,AWAY,0.558,0.034,0.507,0.319,-0.188,False,persistent,-10.64,10.64,5,29,True,below internal threshold,below internal threshold,False,False
2026,212083,2026-03-06,2026-03-06 23:30:00+00:00,march_only,Eastern Michigan,Bowling Green,5.5,-0.502,HOME,0.651,0.127,0.513,0.468,-0.045,False,none,-2.339,2.339,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212081,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Ball State,Central Michigan,-1.75,7.198,HOME,0.669,0.145,0.523,0.502,-0.021,False,persistent,0.514,0.514,6,26,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,359037,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Dayton,VCU,-1.25,3.618,HOME,0.569,0.046,0.498,0.517,0.018,False,persistent,1.051,1.051,6,25,False,below internal threshold,below internal threshold,False,False
2026,212084,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Brown,Pennsylvania,-0.25,0.627,HOME,0.512,-0.012,0.484,0.312,-0.172,False,persistent,-8.489,8.489,5,10,False,below internal threshold,below internal threshold,False,False
2026,212078,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Kent State,Western Michigan,-12.5,9.12,AWAY,0.621,0.097,0.502,0.421,-0.082,False,persistent,-4.606,4.606,6,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212079,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Akron,Northern Illinois,-23.25,17.251,AWAY,0.673,0.149,0.521,0.056,-0.465,False,persistent,-35.545,35.545,6,26,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,212082,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Toledo,Buffalo,-5.75,5.137,AWAY,0.524,0.0,0.484,0.445,-0.039,False,none,-2.808,2.808,0,0,False,below internal threshold,below internal threshold,False,False
2026,212080,2026-03-06,2026-03-07 00:00:00+00:00,march_only,Ohio,Miami (OH),4.0,-4.49,AWAY,0.514,-0.01,0.483,0.792,0.309,True,persistent,22.027,22.027,6,26,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,215206,2026-03-06,2026-03-07 01:00:00+00:00,march_only,West Virginia,UCF,-3.5,3.889,HOME,0.515,-0.009,0.488,0.367,-0.121,False,persistent,-6.898,6.898,6,29,False,below internal threshold,below internal threshold,False,False
2026,215207,2026-03-06,2026-03-07 02:00:00+00:00,march_only,Seton Hall,St. John's,5.25,-2.708,HOME,0.583,0.059,0.495,0.321,-0.174,False,persistent,-9.543,9.543,2,0,False,below internal threshold,below internal threshold,False,False
2026,215222,2026-03-06,2026-03-07 03:00:00+00:00,march_only,San Diego State,UNLV,-9.25,9.358,HOME,0.503,-0.02,0.482,0.56,0.078,False,persistent,4.236,4.236,6,27,False,below internal threshold,below internal threshold,False,False
