season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,211774,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Drexel,Towson,2.5,2.607,HOME,0.666,0.143,0.519,0.506,-0.013,False,new/transient,2.881,2.881,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,358955,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Tulane,Rice,-4.75,4.818,HOME,0.502,-0.022,0.48,0.551,0.071,False,persistent,4.684,4.684,5,23,False,below internal threshold,below internal threshold,False,False
2026,215059,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Quinnipiac,Fairfield,-7.25,5.693,AWAY,0.577,0.053,0.497,0.409,-0.088,False,persistent,-5.017,5.017,5,20,False,below internal threshold,below internal threshold,False,False
2026,211837,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Youngstown State,Northern Kentucky,-2.5,2.797,HOME,0.513,-0.011,0.493,0.479,-0.014,False,none,-0.125,0.125,0,0,False,below internal threshold,below internal threshold,False,False
2026,211845,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Mount St. Mary's,Canisius,-7.5,5.999,AWAY,0.568,0.045,0.496,0.344,-0.152,False,persistent,-7.616,7.616,6,26,False,below internal threshold,below internal threshold,False,False
2026,211842,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Siena,Saint Peter's,-5.75,6.438,HOME,0.531,0.007,0.496,0.629,0.133,True,persistent,8.844,8.844,6,18,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,211839,2026-02-22,2026-02-22 19:00:00+00:00,feb15_plus,Cleveland State,Purdue Fort Wayne,3.5,0.497,HOME,0.668,0.145,0.512,0.413,-0.099,False,persistent,-4.454,4.454,6,20,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211840,2026-02-22,2026-02-22 20:00:00+00:00,feb15_plus,Oakland,Milwaukee,-6.25,4.913,AWAY,0.551,0.027,0.493,0.421,-0.072,False,none,-4.289,4.289,0,0,False,below internal threshold,below internal threshold,False,False
2026,215056,2026-02-22,2026-02-22 21:00:00+00:00,feb15_plus,Wisconsin,Iowa,-3.5,2.289,AWAY,0.545,0.021,0.491,0.591,0.1,True,persistent,4.415,4.415,6,25,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,358957,2026-02-22,2026-02-22 21:00:00+00:00,feb15_plus,North Texas,Florida Atlantic,-2.5,-1.989,AWAY,0.665,0.141,0.515,0.694,0.179,False,persistent,11.66,11.66,5,23,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,358956,2026-02-22,2026-02-22 21:00:00+00:00,feb15_plus,Tulsa,UTSA,-21.75,15.048,AWAY,0.716,0.193,0.531,0.086,-0.445,False,persistent,-29.287,29.287,5,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
