season,gameId,game_date,startDate,slice,homeTeam,awayTeam,book_spread,predicted_spread,model_pick_side,pick_cover_prob,pick_prob_edge,raw_logit_score,filter_score,score_lift_vs_raw_logit,flagged_mainly_by_disagreement,persistence_label,he_market_edge_for_pick,abs_he_vs_market_edge,pick_team_recent_same_sign_count_21d,pick_team_prior_same_sign_streak,neutral_site_flag,signal_driver,usage_label,filter_pass,raw_edge_pass
2026,358907,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Illinois State,Murray State,-2.25,6.527,HOME,0.649,0.126,0.519,0.586,0.067,False,persistent,5.249,5.249,6,25,False,raw edge + persistent disagreement support,decision-useful internal candidate,True,True
2026,214993,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Marquette,St. John's,8.5,-5.381,HOME,0.583,0.059,0.501,0.194,-0.307,False,persistent,-18.387,18.387,4,13,False,below internal threshold,below internal threshold,False,False
2026,358920,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Seattle U,Saint Mary's,9.5,-3.111,HOME,0.66,0.136,0.527,0.242,-0.285,False,persistent,-16.483,16.483,5,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,214985,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Arizona,BYU,-10.75,8.237,AWAY,0.573,0.05,0.498,0.313,-0.185,False,persistent,-11.168,11.168,5,24,False,below internal threshold,below internal threshold,False,False
2026,214979,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Georgia Tech,Virginia,13.5,-7.378,HOME,0.667,0.143,0.526,0.195,-0.331,False,none,-19.131,19.131,0,0,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211682,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Missouri,Vanderbilt,3.25,0.032,HOME,0.63,0.106,0.507,0.32,-0.186,False,persistent,-10.59,10.59,4,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,211686,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Mississippi State,Auburn,5.5,-4.879,HOME,0.52,-0.004,0.485,0.149,-0.336,False,persistent,-22.012,22.012,5,6,False,below internal threshold,below internal threshold,False,False
2026,214984,2026-02-18,2026-02-19 02:00:00+00:00,feb15_plus,Oklahoma State,Kansas,6.5,-2.409,HOME,0.644,0.12,0.512,0.224,-0.288,False,persistent,-17.035,17.035,5,24,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,358921,2026-02-18,2026-02-19 02:30:00+00:00,feb15_plus,Washington State,Pacific,-2.5,2.946,HOME,0.516,-0.007,0.492,0.417,-0.075,False,none,-3.261,3.261,0,0,False,below internal threshold,below internal threshold,False,False
2026,358922,2026-02-18,2026-02-19 03:00:00+00:00,feb15_plus,Portland,Pepperdine,-7.5,7.21,AWAY,0.51,-0.013,0.484,0.34,-0.144,False,persistent,-7.606,7.606,5,20,False,below internal threshold,below internal threshold,False,False
2026,214987,2026-02-18,2026-02-19 03:00:00+00:00,feb15_plus,USC,Illinois,9.5,-5.265,HOME,0.618,0.094,0.511,0.18,-0.331,False,persistent,-20.731,20.731,5,23,False,raw edge only / filtered out,raw-edge watchlist only,False,True
2026,214973,2026-02-18,2026-02-19 03:30:00+00:00,feb15_plus,Utah State,Boise State,-9.5,8.968,AWAY,0.517,-0.007,0.484,0.303,-0.181,False,persistent,-11.347,11.347,4,23,False,below internal threshold,below internal threshold,False,False
2026,358924,2026-02-18,2026-02-19 04:00:00+00:00,feb15_plus,UNLV,Colorado State,-2.5,1.393,AWAY,0.543,0.019,0.491,0.62,0.129,True,persistent,6.635,6.635,5,23,False,disagreement-led persistent,decision-useful internal candidate,True,False
2026,358923,2026-02-18,2026-02-19 04:00:00+00:00,feb15_plus,San Francisco,Gonzaga,15.5,-3.214,HOME,0.837,0.314,0.577,0.283,-0.294,False,persistent,-15.23,15.23,6,27,False,raw edge only / filtered out,raw-edge watchlist only,False,True
